PIT Tag #,Date,Time,Researcher,Spp,Encounter,Detection,Recap,Location,Mode,Avg Count,Error,Elevatlon,Easting,Northing,Waypoint,Habitat,Weather,Cloud cover,Ta,Tg,Comments,Pillow case,SVL,VTL,S + B,Bag,Mass,Sex,Age class,Gravid,Rattle paint,Photo #,Comments,Rel date,Rel time,Rel researcher,Days in captivity,Rel locatlon,Behaviour,Record #,Type,Distance to buildings,Distance to road,Direction to building,Direction to road
"4A1E1E2067 ""Burrows""",06/02/11,04:45:00 PM,"KB, TR",Rattlesnake,,Sight,Yes,Snake fence cover board,3D diff,3,5,359,322601,5434737,392,"GC,Shrub-steppe, Snake fence CoverBoard, ","Sunny, Windy",3/9,25.2,80.5,,29,61.8,5.1,339,105,234,Male,Adult,NA,"Orange, Red, Car pink",YES,"1 new rattle

Photo 101-7145",12/06/11,05:05:00 PM,TR; KB,10,At capture location,"Under coverboard, Coiled",2011-124,Capt,50+,50+,W,W
4C132C3F2E,06/02/11,05:23:00 PM,CG staff,Rattlesnake,,Sight,,Campground footpath halfway to center,3D diff,,,,32,543,,CG,,,,,,36,75.1,6,292,36,256,Male,Adult,NA,"Blue (polish), Gold, Car pink",YES,,05/06/11,11:28:00 AM,EVL,3,"east of cg, 50m into desert



Wypt 021 (spare)

4.7@25

321644

5434894

308",,2011-125*,Capt,,,,
4C13345B75,06/02/11,05:10:00 PM,CG staff,Rattlesnake,,Sight,,Campground beside cement pad on Chris B site,,,,,32,543,,CG,,,,,,25,50.6,4,183,87,96,Female,Adult,No,"Blue (polish), Gold,  Aqua green",YES,101-7152,05/06/11,11:28:00 AM,EVL,3,"east of cg, 50m into desert

Wpt 022 (spare gps)

4.9@1

321639

5434898

310",,2011-126*,Capt,,,,
Neonate,06/03/11,05:00:00 PM,CG staff,Rattlesnake,,Sight,No,Cg site c41,,,,,32,543,,,,,,,,3,26,1.9,139,123,16,,Neonate,,Blue (polish),YES,101-7160,07/06/11,09:50:00 AM,"EVL, KB",4,"Behind campground store, 50m east of fence

pt; 401

error;4.0

count;1

elevation;305

321601

5434914",,2011-127*,Capt,,,,
4C13316A33,06/04/11,11:00:00 AM,Spirit ridge staff,Rattlesnake,,Sight,No,Unit 140 lavender building,,,,,32,543,,,,,,,,14,56,3.3,188,95,93,Female,Adult,No,"Blue (polish), Gold, Lt blue",YES,101-7161,07/06/11,01:00:00 PM,EVL,3,"In gc shrub steppe

4.9@46

322603

5434967

381

wypt 025 (spare)",,2011-128*,Capt,,,,
4559172E1A (Homer),06/04/11,07:00:00 PM,CG staff,Rattlesnake,,Sight,Yes,Site 227 cg (same site as last year!),,,,,32,543,,,,,,,,22,74.5,6,361,103,258,Male,Adult,NA,"Citrus green, Tango blue, Tango blue",YES,"No new rattles

101-7162",07/06/11,09:48:00 AM,"TR, KB",3,"Behind campground store, 50m east of fence

pt, 399

error;4.0

count;16

elevation;308

E321597

N5434909",,2011-129*,Capt,,,,
456A3A6A67,06/04/11,07:00:00 PM,CG staff ,Rattlesnake,,Sight,Yes,Campground site 227,3D diff,,,,32,543,,,,,,,,8,74.8,6.3,297,94,203,Male,Adult,NA,"Fiesta yellow, Tango blue, Fuchsia",YES,"101-7163

no colours, 3 rattles left, repainted",07/06/11,09:49:00 AM,"EVL, KB",3,".Behind campground store, 50m east of fence

pt 400

error;3.5

count;1

E321595

N5434902

elevation;310",,2011-130*,Capt,,,,
45555E6C23,06/05/11,12:40:00 PM,CG staff,Rattlesnake,,Sight,Yes,"Campground, boat launch",,,,,32,543,,,,,,,,34,70.9,5.6,380,118,262,Male,Adult,,"Fiesta yellow, Pt purple,  Aqua green",YES,"101-7164

2 new rattles",09/06/11,09:46:00 AM,"TR, KB",4,"Desert east of CG.

Error:3.3

count:2

elevation:336

E 0321669

N 5435163

pt 404",,2011-131*,Capt,,,,
457B144839,06/06/11,08:54:00 AM,"EVL, TR",Rattlesnake,,Sight,Yes,In new water line trench,3D diff,1,4.7,282,320834,5435774,397,"Shrub-steppe, sand, hole","Hot, Sunny",0/9,21.4,16.6,,5,69.4,5.8,352,129,223,Male,Adult,NA,"Fiesta yellow, Daisy cream, Pt purple",YES,"101-7165

8 new rattles (last caught 2005)",09/06/11,09:56:00 AM,"TR, KB",3,"Desert east of CG

Error:3.6

count:1

elevation;334

E 0321678

N 5435162

PT. 406",Looped,2011-132,Capt,10-50,50+,N,S
Look up,06/06/11,10:08:00 AM,TR,Rattlesnake,,Sight,Yes,Penninsula,3D diff,1,5,284,320268,543.6118,398,"Shrub-steppe, Antelope brush","Sunny, Hot, Windy",1/9,25.3,20.8,,,,,,,,,,,"Citrus green, Fiesta yellow, Lt blue",NO,,,,,,,Looped,2011-133,Sight,50+,50+,S,S
4C13322665,06/06/11,03:39:00 PM,CG staff,Rattlesnake,,,No,North end of CG,,,,,32,543,,,,,,,,7,56,4.4,218,111,107,Male,Sub Adult,NA,"Blue (polish), Gold, Blue bell",YES,Tammy's camera pic #6,09/06/11,09:58:00 AM,"TR, KB",3,"Desert east of CG

Error:2.5

count:1

elevation;335

E 0321679

N 5435154

PT. 407",,2011-134*,Capt,,,,
4310122C53 (Yoho),06/07/11,02:36:00 PM,CG staff,Rattlesnake,,Sight,,"Campground north end, site 244",,,,,32,543,,,,,,,,26,68,5.7,311,98,213,Male,Adult,NA,Tango blue,YES,101-7167,09/06/11,10:00:00 AM,"TR, KB",2,"Desert east of CG

Error:3.2

count:1

elevation;336

E 0321679

N 5435158

PT. 408",,2011-135*,Capt,,,,
4C133A6823,06/07/11,01:00:00 PM,CG staff,Rattlesnake,,Sight,,1\2 way down road to centre,,,,,32,543,,Road,,,,,Found on road.,3,48.3,3.8,234,124,110,Male,Juvenile,NA,"Blue (polish), Gold, Gold",YES,Tammy's camera pic #8,09/06/11,09:50:00 AM,"TR, KB",2,"Desert east of CG

Error:3.1

count:1

elevation;335

E 0321671

N 5435165

PT. 405

",,2011-136*,Capt,,<10,,
4C132F6011,06/09/11,09:28:00 AM,"KB, TR",Rattlesnake,,Sound,No,N desert slope near creek,3D diff,1,4.2,324,321865,5435003,403,"Shrub-steppe, Sagebrush","Cool, breeze, Sunny",5/9,24.6,15.4,,36,50,4,190,74,116,Male,Sub Adult,NA,"Blue (polish), Car pink, Daisy cream",YES,Photo #17 on Tammy's camera,13/06/2011,10:32:00 AM,EVL,4,At capture location,"Stretched out, Under sage brush",2011-137,Capt,50+,50+,S,S
4C13301B00,06/09/11,01:35:00 PM,Bob,Rattlesnake,,Sight,,GC parking lot,,,,,32,543,,Parking lot,,,,,,32,56.2,4.4,209,85,124,Female,Sub Adult,No,"Blue (polish), Lt blue, Pine Green",YES,"1 new rattle

Photo #16 on Tammy's camera",12/06/11,05:00:00 PM,"TR, KB",3,"ss near hole 4

Elevation: 341

E: 0322378

N: 5434685

Waypoint: 415

Accuracy: 5.0

Avg. count: 1",,2011-138*,Capt,,,,
"43602D1948 ""Poseidon""",06/09/11,05:55:00 PM,CG staff,Rattlesnake,,,Yes,Campground,,,,,32,543,,,,,,,,6,70.1,6.2,334,94,240,Male,Adult,NA,"Fiesta yellow, Tango blue, Tango blue",YES,"Ex-transmitter snake.  (Posiedon)

Photo #291 on Kate's phone

",13/06/2011,10:51:00 AM,EVL,4,"high desert, east of cg

pt 028 (spare)

3.6@1

321679

5435079

326",,2011-139*,Capt,,,,
4C133C5916,06/09/11,03:57:00 PM,CG staff,Rattlesnake,,,No,Campground,,,,,32,543,,Campground,,,,,,17,52,3.1,166,101,65,Female,Juvenile,No,"Blue (polish), Car pink, Pine Green",YES,Photo #295 on Kate's phone,13/06/2011,10:00:00 AM,EVL,4,"high desert, east of cg",,2011-140*,Capt,,,,
4C132E5A0A,06/10/11,02:02:00 PM,CG staff,Rattlesnake,,Sight,No,Campground,,,,,32,543,,CG,,,,,Caught by CG staff,28,53.5,3.4,194,110,84,Female,Sub Adult,No,"Blue (polish), Car pink, Tango blue",YES,"Last rattle painted green (2006). 6 new rattles since then.

Photo #282 on Kate's phone",13/06/2011,11:05:00 AM,EVL,3,"high desert, east of cg

pt 033 (spare)

4.9@47

321650

5435125

330",,2011-141*,Capt,,,,
472378767D,06/10/11,02:00:00 PM,,Rattlesnake,,,,Behind campground office,,,,,32,543,,Behind campground office,,,,,,4,65.5,4.2,280,99,181,Female,Adult,No,"Pine Green, Fiesta yellow, Royal blue",YES,Photo # on Kate's camera 283,13/06/2011,10:49:00 AM,EVL,3,"high desert, east of cg

pt 027 (spare)

2.8@23

321679

5435083

332

",,2011-142*,Capt,<10,,,
4C1330175C,06/10/11,02:48:00 PM,CG staff,Rattlesnake,,Sight,No,Campground,,,,,32,543,,CG,,,,,,24,54.4,4.4,216,89,127,Male,Sub Adult,NA,"Blue (polish), Car pink, Citrus green",YES,Photo #284 on Kate's camera,13/06/2011,11:00:00 AM,EVL,3,"high desert, east of cg

pt 030 (spare)

4.9@52

321651

5435125

329",,2011-143*,Capt,,,,
471145066F,06/10/11,03:08:00 PM,CG staff,Rattlesnake,,Sight,Yes,Campground,,,,,32,543,,Campground,,,,,,8,60,4,216,93,123,Female,Adult,No,"Citrus green,  Aqua green, Fiesta yellow",YES,Photo #287 on Kate's phone,13/06/2011,10:46:00 AM,EVL,3,"high desert, east of cg

pt 026 (spare)

3.6@1

321679

5435081

328",,2011-144*,Capt,,,,
456F1C0D54,06/10/11,03:00:00 PM,CG staff,Rattlesnake,,Sight,Yes,Campground,,,,,32,543,,Campground,,,,,,26,74,5.3,273,99,174,Male,Adult,NA,"Fiesta yellow,  Aqua green, Daisy cream",NO,"5 new rattles.  Looks very old!

Photo #286 on Kate's phone",13/06/2011,10:58:00 AM,EVL,3,"high desert, east of cg

pt029 (spare)

5.0@83

3211650

5435126

331",,2011-145*,Capt,,,,
1.79769E+308,06/12/11,01:00:00 PM,Bob,Rattlesnake,,,Yes,"New construction site in campground, between builings.",3D gps,,,,32,543,,,,,,,,22,60.4,3.9,274,103,171,Female,Adult,No,"Tango blue, Tango blue, Fiesta yellow",YES,Photo #281 on Kate's phone,13/06/2011,11:02:00 AM,EVL,1,"high desert, east of cg

pt 031 (spare)

5.0@75

321638

5435127

327",,2011-146*,Capt,<10,,,
Juvenile,06/12/11,12:00:00 AM,CG staff,Rattlesnake,,Sight,No,Campground,,,,,32,543,,CG,,,,,,33,39.4,3.3,115,86,29,,Juvenile,No,"Blue (polish), Citrus green",YES,101-7187,14/06/2011,11:30:00 AM,EVL,2,"high desert, east of cg, near:

wypt 034 (spare)

4.1@7

321622

5434917

317",,2011-147*,Capt,,,,
4C13372267,06/12/11,12:00:00 AM,CG staff,Rattlesnake,,Sight,No,Campground,,,,,32,543,,,,,,,,14,50.4,4.7,189,83,106,Male,Sub Adult,NA,"Blue (polish), Lt blue, Gold",YES,101-7188,14/06/2011,11:30:00 AM,EVL,2,"high desert, east of cg, near:

wypt 034 (spare)

4.1@7

321622

5434917

317",,2011-148*,Capt,,,,
4C132E4F4D,06/12/11,12:00:00 AM,CG staff,Rattlesnake,,Sight,No,Campground,,,,,32,543,,,,,,,,5,62.3,3.9,231,127,104,Female,Adult,No,"Blue (polish), Car pink, Car pink",YES,101-7189,14/06/2011,11:30:00 AM,EVL,2,"high desert, east of cg, near:

wypt 034 (spare)

4.1@7

321622

5434917

317",,2011-149*,Capt,,,,
4C13350C6B,06/13/11,12:00:00 AM,CG staff,Rattlesnake,,Sight,No,Campground,,,,,32,543,,,,,,,,29,60,4.8,187,76,111,Male,Adult,NA,"Blue (polish), Car pink, Lt blue",YES,101-7198,14/06/2011,11:30:00 AM,EVL,1,"high desert, east of cg, near:

wypt 034 (spare)

4.1@7

321622

5434917

317",,2011-150*,Capt,,,,
4C132E1B50,06/13/11,12:00:00 AM,CG staff,Rattlesnake,,Sight,Yes,Campground,,,,,32,543,,,,,,,,26,56.3,4.8,187,98,89,Female,Adult,No,"Pine Green,  Aqua green, Citrus green",YES,"101-7199

painted tail already, but no pit tag. given new pit tag",14/06/2011,11:30:00 AM,EVL,1,"high desert, east of cg, near:

wypt 034 (spare)

4.1@7

321622

5434917

317",,2011-151*,Capt,,,,
4C13302515,06/13/11,12:00:00 AM,CG staff,Rattlesnake,,Sight,No,Campground,,,,,32,543,,,,,,,,25,51.5,3.9,186,87,99,Female,Sub Adult,No,"Blue (polish), Car pink, Blue bell",YES,"101-7200

possibly gravid",14/06/2011,11:30:00 AM,EVL,1,"high desert, east of cg, near:

wypt 034 (spare)

4.1@7

321622

5434917

317",,2011-152*,Capt,,,,
4A1D591972,06/13/11,12:00:00 AM,CG staff,Rattlesnake,,Sight,Yes,Campground,,,,,32,543,,,,,,,,22,63,3.8,255,101,154,Female,Adult,No,"Orange, Red, Fiesta yellow",YES,"One new rattle

Photo #101-7021",14/06/2011,11:20:00 AM,EVL,1,"high desert, east of cg, near:

wypt 034 (spare)

4.1@7

321622

5434917

317",,2011-153*,Capt,,,,
Neonate,06/13/11,12:00:00 AM,CG staff,Rattlesnake,,Sight,Yes,Campground,,,,,32,543,,,,,,,,36,24.9,2.3,86,73,13,,Neonate,NA,Orange,YES,101-7192,14/06/2011,11:30:00 AM,EVL,1,"high desert, east of cg, near:

wypt 034 (spare)

4.1@7

321622

5434917

317",,2011-154*,2010recap,,,,
4C132D0C50,06/13/11,10:18:00 AM,"KB, TR",Rattlesnake,,Sight,No,Dev site,3D diff,1,2.5,395,322743,5434860,420,"Shrub-steppe, Drift fence","Overcast, Cool, Cloudy, breeze",9/9,19,21.6,,3,47.2,3.6,182,123,59,Male,Juvenile,NA,"Blue (polish), Blue bell,  Aqua green",YES,101-7184,14/06/2011,10:30:00 AM,EVL,1,At capture location,Looped,2011-155,Capt,50+,50+,W,S
Neonate,06/13/11,09:14:00 AM,"KB, TR",Rattlesnake,,Sight,No,Dev site,3D diff,3,4.1,395,322745,5434868,418,"Rock outcrop, Drift fence","Cloudy, Overcast, Light showers, breeze",9/9,19.1,17.6,,34,26,1.5,130,115,15,,Neonate,NA,Blue (polish),YES,101-7185,14/06/2011,10:30:00 AM,EVL,1,At capture location,"Looped, Under fence",2011-156,Capt,50+,50+,W,S
4A1D670868,06/13/11,10:35:00 AM,"KB, TR",Rattlesnake,,Sight,Yes,Dev site,3D diff,1,4.9,387,322725,5434871,421,"Shrub-steppe, pile of dead branches","Cool, Cloudy, breeze",8/9,20,25.2,,7,47,2.6,197,111,86,Female,Adult,No,"Orange, Red, Blue bell",YES,101-7186,14/06/2011,10:30:00 AM,EVL,1,At capture location,Stretched out,2011-157,Capt,50+,50+,W,S
452F595701,06/13/11,12:00:00 AM,CG staff,Rattlesnake,,Sight,Yes,Campground,,,,,32,543,,,,,,,,8,67,5.3,267,92,175,Male,Adult,NA,"Fuchsia,  Aqua green, Lt blue",YES,"101-7194

repainted",14/06/2011,11:30:00 AM,EVL,1,"high desert, east of cg, near:

wypt 034 (spare)

4.1@7

321622

5434917

317",,2011-158*,Capt,,,,
4A25602968,06/14/11,12:00:00 AM,CG staff,Rattlesnake,,Sight,Yes,Campground,,,,,32,543,,,,,,,,23,54.9,4.7,232,103,129,Male,Adult,NA,"Orange, Red, Lt blue",YES,101-7191,14/06/2011,11:30:00 AM,EVL,,"high desert, east of cg, near:

wypt 034 (spare)

4.1@7

321622

5434917

317",,2011-159*,Capt,,,,
471D52253E,06/15/11,07:45:00 PM,CG staff,Rattlesnake,,Sight,Yes,Campground-site 5,,,,,32,543,,CG,,,,,,5,60,3.5,257,128,129,Female,Adult,No,"Citrus green, Royal blue, Pt purple",YES,101-7210,,,,,,,2011-160*,Capt,,,,
4C132C3F2E,06/16/11,07:45:00 AM,CG STAFF,Rattlesnake,,,,CG site #5,,,,,32,543,,,,,,,,16,70,5.9,298,96,202,Male,Adult,NA,"Blue (polish), Gold, Car pink",YES,101-7211,21/06/2011,08:25:00 AM,"KB, TR",5,"high desert 

gps pt:28

elev:321

error:3.5

count:1

0321653

5434947",,2011-161*,Capt,,,,
4C13325576,06/19/11,07:45:00 PM,CG staff,Rattlesnake,,Sight,No,Campground site 5,,,,,32,543,,,,,,,,33,59,3.6,216,86,130,Female,Adult,No,"Blue (polish), Car pink, Gold",NO,Camera broken,21/06/2011,08:32:00 AM,"KB, TR",2,"high desert 

gps pt:29

elev:318

error:2.6

count:1

0321656

5434955",,2011-162*,Capt,,,,
4559172E1A (Homer),06/19/11,09:24:00 PM,CG staff,Rattlesnake,,Sight,Yes,Campground site 192? or 5,,,,,32,543,,,,,,,,3,72,5.8,369,123,246,Male,Adult,NA,Tango blue,NO,Camera broken,21/06/2011,08:33:00 AM,"KB, TR",2,"high desert 

gps pt:30

elev:321

error:2.6

count:1

0321653

5434952",,2011-163*,Capt,,,,
457B144839 (Spock),06/21/11,11:30:00 AM,CG staff,Rattlesnake,,,Yes,Site 2-CG,,,,,32,543,,Campground,,,,,,23,71.5,5.5,314,102,212,Male,Adult,No,"Fiesta yellow, Daisy cream, Pt purple",NO,,28/06/2011,08:40:00 AM,EVL,7,"50m east of cg fence, high desert. pt: SP000, 4.5@57, 321557, 5435083, 319",,2011-164*,Capt,,,,
4C132B2F2F,06/21/11,12:00:00 AM,CG staff,Rattlesnake,,,No,Campground,,,,,32,543,,,,,,,,30,54.5,4.8,236,130,106,Female,Sub Adult,No,"Blue (polish), Citrus green, Tango blue",YES,Photo #497 on Kate's camera,24/06/2011,01:00:00 PM,EVL,3,"High desert, mid, and east of cg, near:

wp 038

3.2@101

321658

5435047

328",,2011-165*,Capt,,,,
4C13396C4A,06/21/11,12:00:00 AM,CG staff,Rattlesnake,,,No,Campground,,,,,32,543,,,,,,,,26,58.3,3.6,211,98,113,Female,Sub Adult,No,"Blue (polish), Citrus green, Citrus green",YES,Photo #498 on Kate's camera,24/06/2011,01:00:00 PM,EVL,3,"High desert, mid, and east of cg, near:

wp 038

3.2@101

321658

5435047

328",,2011-166*,Capt,,,,
4C133B3242 (Bajoran),06/22/11,10:32:00 AM,"EVL,KB, TR",Rattlesnake,,Sound,No,southern area of peninsula in rabbit brush,3D diff,2,2.8,280,320271,5436117,31,"Shrub-steppe, rabbit brush","Sunny, breeze, Warm, Thin Cirrus ",7/9,27,33.6,,28,74.5,6,360,110,250,Male,Adult,NA,Trans blue,YES,Photo #489 on Kate's camera.  Release point BA000,30/06/2011,09:50:00 AM,"TR, KB",8,.At capture location,On the move,2011-167,Capt,50+,50+,S,S
4C133D2E0B,06/22/11,04:18:00 PM,Russel,Rattlesnake,,,No,"Halfway between campground and Centre, on road.",,,,,32,543,,Road,,,,,,5,57,3.6,204,127,77,Female,Sub Adult,No,"Blue (polish), Citrus green, Daisy cream",YES,Photo #447 on Kate's camera,23/06/2011,03:33:00 PM,EVL,1,"high desert, north east of cg 

pt 36

3.0@5

321664

5435108

329",,2011-168*,Capt,,,,
433E45733F,06/22/11,04:43:00 PM,CG staff,Rattlesnake,,,,Campground,,,,,32,543,,,,,,,,29,63.1,4.3,242,75,167,Female,Adult,No,"Fuchsia, Pt purple, Blue bell",YES,6 new rattles.  Repainted tail.  Photo #448 on Kate's camera.,24/06/2011,01:00:00 PM,EVL,2,"High desert, mid, and east of cg, near:

wp 038

3.2@101

321658

5435047

328",,2011-169*,Capt,,,,
44621A771B,06/23/11,01:19:00 PM,CG,Rattlesnake,,Sight,Yes,CG,,,,,32,543,,CG,,,,,,36,55.4,3.3,148,73,75,Female,Sub Adult,No,"Deep aqua, deep aqua",YES,Photo #490 on Kate's camera,23/06/2011,03:30:00 PM,EVL,,"high desert, north east of cg 

pt 38

3.0@20

321655

5435116

333",,2011-170*,Capt,,,,
"4559172E1A ""Homer""",06/23/11,10:30:00 AM,CG staff,Rattlesnake,,,Yes,F site before 4th washroom,,,,,32,543,,,,,,,,4,70.5,5.4,344,98,246,Male,Adult,NA,"Citrus green, trans blue  trans blue",YES,Photo #9 on Tam's camera,24/06/2011,01:00:00 PM,EVL,1,"High desert, mid, and east of cg, near:

wp 038

3.2@101

321658

5435047

328",,2011-171*,Capt,,,,
471D52253E,06/23/11,12:00:00 AM,CG staff,Rattlesnake,,Sight,Yes,CG,,,,,32,543,,CG,,,,,,16,61.6,4,218,96,122,Female,Sub Adult,No,"Citrus green, Royal blue, Pt purple",YES,1 new rattle.  Photo #10 on Tam's camera,24/06/2011,01:00:00 PM,EVL,1,"High desert, mid, and east of cg, near:

wp 038

3.2@101

321658

5435047

328",,2011-172*,Capt,,,,
456A3A6A67,06/23/11,10:10:00 AM,CG Staff,Rattlesnake,,Sight,Yes,CG (maybe halfway down road),,,,,32,543,,CG,,,,,,15,73.8,5.5,288,90,198,Male,Adult,No,"Fiesta yellow, Tango blue, Fuchsia",YES,Photo 11 on tams cam ,24/06/2011,01:00:00 PM,EVL,1,"High desert, mid, and east of cg, near:

wp 038

3.2@101

321658

5435047

328",,2011-173*,Capt,,,,
4C132C785A,06/23/11,12:00:00 AM,CG staff,Rattlesnake,,Sight,Yes,Bathroom 3 or maintenance shop,,,,,32,543,,CG,,,,,,25,59.3,3.5,220,87,133,Female,Adult,No,"Pine Green, Citrus green, Red",YES,Photo #24 on Tam's camera,26/06/2011,11:52:00 AM,EVL,3,"High desert near pt 41

4.9@81

321770

5435138

331",,2011-174*,Capt,,,,
4C1333205F,06/23/11,12:00:00 AM,CG staff,Rattlesnake,,Sight,Yes,Bathroom 3 or maintenance shop,,,,,32,543,,CG,,,,,,2,56.3,3.2,234,89,145,Female,Adult,No,"Blue (polish), Gold, Tango blue",YES,Photo 23 on tams cam,26/06/2011,11:50:00 AM,EVL,3,"High desert near pt 41

4.9@81

321770

5435138

331",,2011-175*,Capt,,,,
456D3E2A5D,06/24/11,10:11:00 AM,"KB, TR",Rattlesnake,,Sight,Yes,Trail to white sands,3D diff,1,4.3,281,320630,5436040,37,"Shrub-steppe, Path, Sand","Sunny, Warm",3/9,26.8,24.4,36.4 in the sun where snake was,,,,,,,Female,Adult,,"Citrus green, Tango blue, Car pink",,,,,,,,On the move,2011-176*,Sight,50+,50+,S,S
4C132C3F2E,06/24/11,03:10:00 PM,CG Staff,Rattlesnake,,,Yes,CG  site 1,,,,,32,543,,CG,,,,,,14,68.3,5.7,277,84,193,Male,Adult,NA,"Blue (polish), Gold, Car pink",YES,Photo 1 on tams cam,26/06/2011,11:48:00 AM,EVL,2,"High desert near pt 41

4.9@81

321770

5435138

331",,2011-177*,Capt,,,,
4A1D2F513C,06/27/11,03:10:00 PM,CG Staff,Rattlesnake,,Sight,Yes,CG site 1,,,,,32,543,,CG,,,,,,4,71.3,5.5,327,99,228,Male,Adult,NA,"Orange, Fiesta yellow, Pt purple",YES,"One new rattle, repainted.

photo 353 on kates cell",28/06/2011,08:38:00 AM,EVL,1,"High desert, east of cg, 3.5@13,321650,5435159,331, pt 45",,2011-178*,Capt,,,,
43602D1948,06/27/11,12:00:00 AM,CG staff,Rattlesnake,,Sight,Yes,CG,,,,,32,543,,CG,,,,,,14,72.5,6.2,320,94,226,Male,Adult,NA,"Fiesta yellow, Tango blue, Tango blue",YES,362 kates cell,30/06/2011,10:20:00 AM,EVL,3,"high desert, east of cg nr #48, 4.3@13, 321780, 5435234, 334",,2011-179*,Capt,,,,
4C1334751E,06/28/11,08:09:00 AM,"EVL, JH",Rattlesnake,,Sight,No,Staff entrance path,,,,,32,543,,Path,,,,,,34,53.3,3.6,216,115,101,Female,Juvenile,No,"Blue (polish), Citrus green, Car pink",YES,5 new rattles.  Daisy cream paint on last rattle from previous capture.  Photo #359 on Kate's phone.  Very agitated; had mouth open and trying to bite during the whole tubing process.,28/06/2011,08:37:00 AM,EVL,,"east of snake fence, nr capture location, 5.5@44, 322175, 5434905, 332, pt 46",,2011-180*,Capt,,,,
4C132E536F,06/29/11,08:50:00 PM,CG ,Rattlesnake,,,,Campground,,,,,32,543,,CG,,,,,,36,55.6,3.6,154,71,83,Female,Juvenile,No,"Blue (polish), Citrus green, Lt blue",YES,Photo #0072,03/07/11,01:34:00 PM,EVL,4,"high desert, east of cg nr #68, 4.9@1, 321638, 5434977, 319",,2011-183:*,Capt,,,,
Juvenile,06/30/11,08:15:00 AM,JH,Rattlesnake,,Sight,No,Walkway in front of center,,,,,32,543,,Walkway,,,,,,7,43.2,3.4,159,111,48,Male,Juvenile,NA,Blue (polish),YES,"Too small to pit tag, broken rattle, too small to probe- looks male.  Photo #112 on Kate's camera",30/06/2011,11:10:00 AM,EVL,,"East of snake fence, nr gc, pt 49, 6.1@144, 322172, 5434902, 338",,2011-181*,Capt,,,,
4C132E5A0A,06/30/11,08:29:00 AM,CG staff,Rattlesnake,,,Yes,Campground-by bistro,,,,,32,543,,,,,,,,14,51.3,3.2,167,83,84,Female,Sub Adult,No,"Blue (polish), Car pink, Tango blue",YES,Photo #113 kates cam,30/06/2011,10:20:00 AM,EVL,,"high desert, east of cg nr #48, 4.3@13, 321780, 5435234, 334

",,2011-182*,Capt,,,,
Neonate,07/03/11,08:14:00 AM,CG staff,Rattlesnake,,,,Thirsty turtle,,,,,32,543,,,,,,,,3,28.5,2.1,140,122,18,,Neonate,,Blue (polish),YES,Too small for sexing and pit tag.  Photo #207 on Em's new camera,03/07/11,01:31:00 PM,EVL,,"high desert, east of cg nr #68, 4.9@1, 321638, 5434977, 319",,2011-184*,Capt,,,,
Neonate,07/03/11,01:02:00 PM,CG staff,Rattlesnake,,Sight,No,Site 15,,,,,32,543,,CG,,,,,,32,26.9,1.9,99,84,15,,Neonate,No,Blue (polish),YES,Too small for pit tag and sexing.  Photo #179 on Em's new camera,04/07/11,09:45:00 AM,"KB, TR",1,"End of CG, on east side of fence. 2.9 error at count 1. elev 298. 0321248. 5435526. pt. 070",,2011-185*,Capt,,,,
4A4F197961,07/04/11,08:27:00 AM,"KB, TR",Rattlesnake,,Sight,Yes,Dev site (near fallen tree on rocks),3D diff,1,4.2,394,322762,5434743,69,"Shrub-steppe, Sagebrush"," Sunny, Warm",1/9,20.3,19.9,,15,57.6,3.3,257,90,167,Female,Adult,No,"Orange, Pt purple, Lt blue",YES,One new rattle.  Possibly gravid.,05/07/11,10:39:00 AM,"TR, KB",1,At capture location,On the move,2011-186,Capt,50+,50+,W,S
Neonate,07/04/11,03:23:00 PM,CG staff,Rattlesnake,,,,Campground,,,,,32,543,,,,,,,,14,23.7,1.9,94,82,12,,Neonate,NA,Blue (polish),YES,Too small for pit tag and probing.  Photo #381 on Kate's phone,05/07/11,02:40:00 PM,"EVL,KB",1,"high desert, east of cg nr #71, 4.6@1, 331, 0321632, 5435228",,2011-187*,Capt,,,,
456D3E2A5D,07/04/11,02:38:00 PM,CG staff,Rattlesnake,,Sight,Yes,Christian camp,,,,,32,543,,,,,,,,26,65.5,4,242,99,143,Female,Adult,No,"Citrus green, Tango blue, Car pink",YES,Feels firm but not decidedly gravid.  One new rattle.  Photo #238 on Em's new camera,05/07/11,02:39:00 PM,"EVL,KB",1,"high desert, east of cg nr #71, 4.6@1, 331, 0321632, 5435228",,2011-188*,Capt,,,,
452F595701,07/04/11,07:00:00 PM,CG staff,Rattlesnake,,Sight,Yes,Christian camp,,,,,32,543,,,,,,,,34,68.4,5.2,278,115,163,Male,Adult,,"Fuchsia,  Aqua green, Lt blue",YES,Photo #239 on Em's new camera,26/07/2011,12:00:00 AM,Barb,22,High desert,,2011-189,Capt,,,,
471D417308,07/06/11,10:00:00 AM,CG staff,Rattlesnake,,,Yes,"At the yurts (campground, south)",,,,,32,543,,CG,,,,,,17,59.3,5,220,100,120,Male,Adult,NA,"Citrus green,  Aqua green, Red",YES,Photo #22 on Tam's camera.  One new rattle.,12/07/11,09:00:00 AM,"EVL, EN",6,"high desert near gps pt 74, 2.5 at 6, 321616, 5435353, 330m.",,2011-192*,Capt,,,,
